"South Korea"	"New Zealand"	"0"
"South Korea"	"Fiji"	"1"
"South Korea"	"Papua New Guinea"	"0"
"South Korea"	"Sao Tome and Principe"	"0"
"South Korea"	"Marshall Islands"	"0"
"South Korea"	"Cuba"	"4"
"South Korea"	"Sudan"	"0"
"South Korea"	"Gambia"	"0"
"South Korea"	"Malaysia"	"1"
"South Korea"	"Taiwan"	"1"
"South Korea"	"Poland"	"0"
"South Korea"	"Oman"	"0"
"South Korea"	"Suriname"	"0"
"South Korea"	"United Arab Emirates"	"0"
"South Korea"	"Kenya"	"0"
"South Korea"	"Argentina"	"2"
"South Korea"	"Guinea-Bissau"	"0"
"South Korea"	"Armenia"	"0"
"South Korea"	"Uzbekistan"	"0"
"South Korea"	"Bhutan"	"0"
"South Korea"	"Senegal"	"0"
"South Korea"	"Togo"	"0"
"South Korea"	"Ireland"	"1"
"South Korea"	"Falkland Islands"	"0"
"South Korea"	"Iran"	"1"
"South Korea"	"Qatar"	"0"
"South Korea"	"Burundi"	"0"
"South Korea"	"Iraq"	"0"
"South Korea"	"Slovakia"	"4"
"South Korea"	"Slovenia"	"0"
"South Korea"	"Equatorial Guinea"	"0"
"South Korea"	"Thailand"	"8"
"South Korea"	"Sweden"	"0"
"South Korea"	"Iceland"	"0"
"South Korea"	"Macedonia"	"0"
"South Korea"	"Belgium"	"0"
"South Korea"	"Israel"	"0"
"South Korea"	"Kuwait"	"0"
"South Korea"	"Liechtenstein"	"0"
"South Korea"	"Benin"	"0"
"South Korea"	"Algeria"	"0"
"South Korea"	"Italy"	"2"
"South Korea"	"Swaziland"	"0"
"South Korea"	"Tanzania"	"0"
"South Korea"	"Pakistan"	"0"
"South Korea"	"Burkina Faso"	"0"
"South Korea"	"Panama"	"0"
"South Korea"	"Singapore"	"2"
"South Korea"	"Ukraine"	"0"
"South Korea"	"Kyrgyzstan"	"0"
"South Korea"	"Switzerland"	"0"
"South Korea"	"Djibouti"	"0"
"South Korea"	"Chile"	"3"
"South Korea"	"China"	"124"
"South Korea"	"North Korea"	"262"
"South Korea"	"Mali"	"0"
"South Korea"	"Botswana"	"0"
"South Korea"	"Croatia"	"0"
"South Korea"	"Cambodia"	"0"
"South Korea"	"Indonesia"	"0"
"South Korea"	"Portugal"	"0"
"South Korea"	"Malta"	"0"
"South Korea"	"Tajikistan"	"0"
"South Korea"	"Vietnam"	"0"
"South Korea"	"Paraguay"	"0"
"South Korea"	"Cyprus"	"0"
"South Korea"	"Seychelles"	"0"
"South Korea"	"Rwanda"	"0"
"South Korea"	"Bangladesh"	"0"
"South Korea"	"Australia"	"1"
"South Korea"	"Austria"	"0"
"South Korea"	"Sri Lanka"	"0"
"South Korea"	"Gabon"	"0"
"South Korea"	"Zimbabwe"	"0"
"South Korea"	"Bulgaria"	"0"
"South Korea"	"Syria"	"0"
"South Korea"	"Czech Republic"	"0"
"South Korea"	"Norway"	"0"
"South Korea"	"Myanmar"	"0"
"South Korea"	"Kiribati"	"0"
"South Korea"	"Turkmenistan"	"0"
"South Korea"	"Grenada"	"0"
"South Korea"	"Greece"	"0"
"South Korea"	"Haiti"	"0"
"South Korea"	"Greenland"	"0"
"South Korea"	"Yemen"	"0"
"South Korea"	"Afghanistan"	"0"
"South Korea"	"Montenegro"	"0"
"South Korea"	"Mongolia"	"0"
"South Korea"	"Nepal"	"0"
"South Korea"	"Bahamas"	"0"
"South Korea"	"Bahrain"	"1"
"South Korea"	"United Kingdom"	"1"
"South Korea"	"Dominica"	"0"
"South Korea"	"Timor-Leste"	"0"
"South Korea"	"Hungary"	"0"
"South Korea"	"Angola"	"0"
