"pl_POL_tvn24_int" "2017-03-07 19:25:59" """Kwota nieprawdopodobnie kosmiczna"". Nowy rekord Wielkiej Orkiestry Świątecznej Pomocy" "
                    
                     <img src=""https://r-scale-78.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/5a142a55461d5fef016acfb927fee0bd/9c56b72a-1620-479e-a1b0-fa170be65e6f.jpeg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Do samego końca nie mogliśmy uwierzyć, że przekroczyliśmy granicę 100 milionów złotych - cieszył się szef Fundacji WOŚP Jurek Owsiak, prezentując na warszawskim Zamku Królewskim kwotę zebraną podczas 25. Finału. Zebrano 105 mln 570 tys. 801 zł i 49 groszy. - Ta kwota jest nieprawdopodobnie kosmiczna - stwierdził Owsiak.
                    
                "
"pl_POL_tvn24_int" "2016-11-11 22:20:42" """Stracimy dwa lata zanim pan Trump pozna świat""" "
                    
                                         Wybór kandydata republikanów Donalda Trumpa na prezydenta Stanów Zjednoczonych stanowi zagrożenie dla stosunków Unii Europejskiej z USA - powiedział w piątek przewodniczący Komisji Europejskiej Jean-Claude Juncker cytowany przez Reutera.
                    
                "
"pl_POL_tvn24_int" "2016-08-23 15:06:37" "Premia dla naszej brązowej medalistki. Dostała od miasta 40 tysięcy złotych" "
                    
                                         Poznań docenił Monikę Michalik. Polska zapaśniczka otrzymała od miasta nagrodę w wysokości 40 tysięcy złotych za zdobycie brązowego medalu na igrzyskach w Rio de Janeiro. - Cieszę się, że moja ciężka praca została doceniona - powiedziała szczęśliwa zawodniczka.
                    
                "
"pl_POL_tvn24_int" "2016-07-11 20:59:30" "Anglicy docenili Biało-Czerwonych. Dwóch Polaków w jedenastce marzeń Euro" "
                    
                                         Wyboru najlepszej jedenastki mistrzostw Europy dokonali angielscy dziennikarze gazety ""The Guardian"". Polscy kibice mogą być usatysfakcjonowani. Wśród najlepszych piłkarzy Euro znalazło się dwóch Polaków.
                    
                "
"pl_POL_tvn24_int" "2017-05-23 18:31:50" """Anioł Manchesteru"". Po zamachu okrzyknięto ją bohaterką" "
                    
                     <img src=""https://r-scale-33.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/c3416a98-6283-493c-b05a-e9c571d571c7.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    48-letnia Paula Robinson w poniedziałkowy wieczór była z mężem na stacji kolejowej Manchester Victoria, niedaleko hali Manchester Arena, w której doszło do zamachu. Według brytyjskich mediów kobieta pomogła znaleźć schronienie około pięćdziesięciu uciekającym po wybuchu osobom. - Wszystko wydarzyło się chwilę po eksplozji. Zebrałam wokół siebie grupę uciekających nastolatek - opowiadała sama Robinson.
                    
                "
"pl_POL_tvn24_int" "2017-05-23 17:23:00" "Zalane piwnice i pożar od uderzenia pioruna. Na południu niebezpiecznie" "
                    
                     <img src=""https://r-scale-4c.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/5d5092ae-c7ac-434e-8bc6-25f2f9918c25.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    W południowych województwach kraju pogoda jest bardzo niebezpieczna. W wielu regionach pojawiają się burze z ulewami i gradobiciami, które zmuszają strażaków do interwencji. Przed gwałtowną pogodą ostrzega też Instytut Meteorologi i Gospodarki Wodnej.
                    
                "
"pl_POL_tvn24_int" "2017-05-23 17:15:48" "Fetyszyści rzeczy opowiedzą historię Warszawy na nowo" "
                    
