"pl_POL_interia_int" "2017-05-23 17:30:54" "Kantar Public: PiS wyprzedza PO" "<p><a href=""http://fakty.interia.pl/polska/news-kantar-public-pis-wyprzedza-po,nId,2397114""><img src=""http://i.iplsc.com/kantar-public-pis-wyprzedza-po/0006LI5KO0WNJQ24-C307.jpg"" alt=""Kantar Public: PiS wyprzedza PO"" align=""left"" /></a>Z sondażu Kantar Public wynika, że 35 proc. osób deklarujących w maju gotowość wzięcia udziału w głosowaniu w wyborach do Sejmu zamierza poprzeć PiS. Na drugim miejscu znalazła się PO z 21 proc. poparciem. Kolejne miejsca zajęły: Kukiz'15 - na to ugrupowanie chce głosować 10 proc. i Nowoczesna - 6 proc.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-05-23 18:28:49" "Prezydent złożył kwiaty przed ambasadą Wielkiej Brytanii" "<p><a href=""http://fakty.interia.pl/galerie/kraj/zdjecie,iId,2317769,iAId,252102""><img src=""http://i.iplsc.com/prezydent-zlozyl-kwiaty-przed-ambasada-wielkiej-brytanii/0006LIC8WXWS9VOQ-C307.jpg"" alt=""Prezydent złożył kwiaty przed ambasadą Wielkiej Brytanii "" align=""left"" /></a>Prezydent Andrzej Duda złożył we wtorek po południu kwiaty przed ambasadą Wielkiej Brytanii w Warszawie. Prezydent złożył też kondolencje na ręce brytyjskiego ambasadora Jonathana Knotta i wpisał się do księgi kondolencyjnej.

Prezydent przesłał wcześniej we wtorek depeszę kondolencyjną brytyjskiej królowej Elżbiecie II. &" "34;Proszę przyjąć wyrazy głębokiego współczucia z powodu ataku terrorystycznego w Manchester Arena, wśród którego niewinnych ofiar są również dzieci&" "34; - napisał prezydent. &" "34;Ten akt przemocy budzi w nas wszystkich jednoznaczny...</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-05-23 18:04:15" "​Kołobrzeg: Wyrok w głośnej sprawie spowodowania wypadku" "<p><a href=""http://fakty.interia.pl/zachodniopomorskie/news-kolobrzeg-wyrok-w-glosnej-sprawie-spowodowania-wypadku,nId,2397228""><img src=""http://i.iplsc.com/kolobrzeg-wyrok-w-glosnej-sprawie-spowodowania-wypadku/0006FW321YS32239-C307.jpg"" alt=""​Kołobrzeg: Wyrok w głośnej sprawie spowodowania wypadku"" align=""left"" /></a>Sąd Rejonowy w Kołobrzegu skazał Ryszarda W. na 8 lat za spowodowanie wypadku pod Gościnem (zachodniopomorskie), w którym zginął jego syn oraz teść. Choć był pasażerem, to on naruszył zasady bezpieczeństwa w ruchu lądowym - mówił we wtorek sędzia.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-05-23 17:51:48" "Pogrzeb Magdaleny Żuk" "<p><a href=""http://fakty.interia.pl/polska/news-pogrzeb-magdaleny-zuk,nId,2397218""><img src=""http://i.iplsc.com/pogrzeb-magdaleny-zuk/0006LI9Y0DVBXR1V-C307.jpg"" alt=""Pogrzeb Magdaleny Żuk"" align=""left"" /></a>Kilkaset osób uczestniczyło w pogrzebie Magdaleny Żuk, który odbył się we wtorek, na cmentarzu komunalnym w Bogatyni (woj. dolnośląskie). Żuk zmarła pod koniec kwietnia w Egipcie. Niejasne okoliczności śmierci Polki bada prokuratura.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-05-23 17:50:54" "​Wotum nieufności dla szefa MON? W środę głosowanie" "<p><a href=""http://fakty.interia.pl/polska/news-wotum-nieufnosci-dla-szefa-mon-w-srode-glosowanie,nId,2397220""><img src=""http://i.iplsc.com/wotum-nieufnosci-dla-szefa-mon-w-srode-glosowanie/0006LIA5QETW5YE3-C307.jpg"" alt=""​Wotum nieufności dla szefa MON? W środę głosowanie"" align=""left"" /></a>Sejm w środę zajmie się wnioskiem o wotum nieufności dla ministra obrony narodowej Antoniego Macierewicza. Wniosek złożyła Platforma Obywatelska.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-05-23 17:15:16" "​Hiszpania: Policja zatrzymała potencjalnych zamachowców samobójców" "<p><a href=""http://fakty.interia.pl/swiat/news-hiszpania-policja-zatrzymala-potencjalnych-zamachowcow-samob,nId,2397210""><img src=""http://i.iplsc.com/hiszpania-policja-zatrzymala-potencjalnych-zamachowcow-samob/0006LI6NFFXHJ8MF-C307.jpg"" alt=""​Hiszpania: Policja zatrzymała potencjalnych zamachowców samobójców"" align=""left"" /></a>Jak poinformowało ministerstwo spraw wewnętrznych Hiszpanii, policja zatrzymała we wtorek w Madrycie dwóch domniemanych dżihadystów powiązanych z tzw. Państwem Islamskim. Aresztowani to obywatele Maroka. Mają po 43 i 22 lata. Według hiszpańskich organów ścigania obaj mężczyźni to potencjalni zamachowcy samobójcy.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-05-23 17:14:55" "​Małopolska: Zakonnik oskarżony o molestowanie 22 dzieci" "<p><a href=""http://fakty.interia.pl/malopolskie/news-malopolska-zakonnik-oskarzony-o-molestowanie-22-dzieci,nId,2397208""><img src=""http://i.iplsc.com/malopolska-zakonnik-oskarzony-o-molestowanie-22-dzieci/0006JF0F6P0YRXGG-C307.jpg"" alt=""​Małopolska: Zakonnik oskarżony o molestowanie 22 dzieci"" align=""left"" /></a>Do Sądu Rejonowego w Nowym Targu trafił akt oskarżenia w sprawie wykorzystania seksualnego 22 dzieci przez karmelitę bosego. Zakonnik przyznał się do winy, grozi mu do 12 lat więzienia.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-05-23 16:59:55" "PO chce wyjaśnień ministerstwa i powołania komisji śledczej ws. Igora Stachowiaka" "<p><a href=""http://fakty.interia.pl/polska/news-po-chce-wyjasnien-ministerstwa-i-powolania-komisji-sledczej-,nId,2397197""><img src=""http://i.iplsc.com/po-chce-wyjasnien-ministerstwa-i-powolania-komisji-sledczej/0006LI3UJGO13CHF-C307.jpg"" alt=""PO chce wyjaśnień ministerstwa i powołania komisji śledczej ws. Igora Stachowiaka "" align=""left"" /></a>Platforma Obywatelska złożyła dzisiaj wniosek o powołanie w Sejmie komisji śledczej, która miałaby zbadać okoliczności zatrzymania i późniejszej śmierci Igora Stachowiaka. Platforma chce przy okazji zbadać powiązania niektórych wrocławskich policjantów z politykami PiS, m.in. z Beatą Kempą. </p><br clear=""all"" />"
