"es_CHL_mercur_int"	"El mercurio"	"Mongolia"	"1"
"es_CHL_mercur_int"	"El mercurio"	"Mauritania"	"1"
"es_CHL_mercur_int"	"El mercurio"	"Mauritius"	"2"
"es_CHL_mercur_int"	"El mercurio"	"Malawi"	"2"
"es_CHL_mercur_int"	"El mercurio"	"Malaysia"	"133"
"es_CHL_mercur_int"	"El mercurio"	"Niger"	"6"
"es_CHL_mercur_int"	"El mercurio"	"Nigeria"	"138"
"es_CHL_mercur_int"	"El mercurio"	"Nicaragua"	"28"
"es_CHL_mercur_int"	"El mercurio"	"Norway"	"11"
"es_CHL_mercur_int"	"El mercurio"	"Nepal"	"85"
"es_CHL_mercur_int"	"El mercurio"	"New Zealand"	"4"
"es_CHL_mercur_int"	"El mercurio"	"Oman"	"3"
"es_CHL_mercur_int"	"El mercurio"	"Pakistan"	"59"
"es_CHL_mercur_int"	"El mercurio"	"Panama"	"26"
"es_CHL_mercur_int"	"El mercurio"	"Peru"	"91"
"es_CHL_mercur_int"	"El mercurio"	"Philippines"	"35"
"es_CHL_mercur_int"	"El mercurio"	"Papua New Guinea"	"13"
"es_CHL_mercur_int"	"El mercurio"	"Poland"	"13"
"es_CHL_mercur_int"	"El mercurio"	"North Korea"	"224"
"es_CHL_mercur_int"	"El mercurio"	"Portugal"	"18"
"es_CHL_mercur_int"	"El mercurio"	"Paraguay"	"9"
"es_CHL_mercur_int"	"El mercurio"	"Qatar"	"9"
"es_CHL_mercur_int"	"El mercurio"	"Romania"	"3"
"es_CHL_mercur_int"	"El mercurio"	"Rwanda"	"2"
"es_CHL_mercur_int"	"El mercurio"	"Saudi Arabia"	"41"
"es_CHL_mercur_int"	"El mercurio"	"Sudan"	"19"
"es_CHL_mercur_int"	"El mercurio"	"Senegal"	"7"
"es_CHL_mercur_int"	"El mercurio"	"Singapore"	"2"
"es_CHL_mercur_int"	"El mercurio"	"Solomon Islands"	"3"
"es_CHL_mercur_int"	"El mercurio"	"Sierra Leone"	"42"
"es_CHL_mercur_int"	"El mercurio"	"El Salvador"	"20"
"es_CHL_mercur_int"	"El mercurio"	"Somalia"	"19"
"es_CHL_mercur_int"	"El mercurio"	"Serbia"	"8"
"es_CHL_mercur_int"	"El mercurio"	"South Sudan"	"14"
"es_CHL_mercur_int"	"El mercurio"	"Suriname"	"1"
"es_CHL_mercur_int"	"El mercurio"	"Slovakia"	"1"
"es_CHL_mercur_int"	"El mercurio"	"Sweden"	"25"
"es_CHL_mercur_int"	"El mercurio"	"Seychelles"	"27"
"es_CHL_mercur_int"	"El mercurio"	"Syria"	"444"
"es_CHL_mercur_int"	"El mercurio"	"Chad"	"2"
"es_CHL_mercur_int"	"El mercurio"	"Thailand"	"78"
"es_CHL_mercur_int"	"El mercurio"	"Tonga"	"2"
"es_CHL_mercur_int"	"El mercurio"	"Tunisia"	"28"
"es_CHL_mercur_int"	"El mercurio"	"Turkey"	"124"
"es_CHL_mercur_int"	"El mercurio"	"Taiwan"	"33"
"es_CHL_mercur_int"	"El mercurio"	"Uganda"	"3"
"es_CHL_mercur_int"	"El mercurio"	"Ukraine"	"732"
"es_CHL_mercur_int"	"El mercurio"	"Uruguay"	"132"
"es_CHL_mercur_int"	"El mercurio"	"United States of America"	"2213"
"es_CHL_mercur_int"	"El mercurio"	"Vatican"	"320"
"es_CHL_mercur_int"	"El mercurio"	"Venezuela"	"505"
"es_CHL_mercur_int"	"El mercurio"	"Vietnam"	"16"
"es_CHL_mercur_int"	"El mercurio"	"Vanuatu"	"2"
"es_CHL_mercur_int"	"El mercurio"	"Yemen"	"100"
"es_CHL_mercur_int"	"El mercurio"	"South Africa"	"73"
"es_CHL_mercur_int"	"El mercurio"	"Zambia"	"3"
"es_CHL_mercur_int"	"El mercurio"	"Zimbabwe"	"1"
