"Algeria"	"LExpression"	"Syria"	"168"
"Algeria"	"LExpression"	"United States of America"	"167"
"Algeria"	"El Watan"	"Libya"	"144"
"Algeria"	"El Watan"	"Tunisia"	"125"
"Algeria"	"LExpression"	"Libya"	"121"
"Algeria"	"LExpression"	"Tunisia"	"120"
"Algeria"	"LExpression"	"France"	"111"
"Algeria"	"LExpression"	"Egypt"	"105"
"Algeria"	"El Watan"	"United States of America"	"99"
"Algeria"	"El Watan"	"France"	"98"
"Algeria"	"LExpression"	"Iraq"	"89"
"Algeria"	"LExpression"	"Israel"	"89"
"Algeria"	"LExpression"	"Iran"	"77"
"Algeria"	"El Watan"	"Morocco"	"72"
"Algeria"	"LExpression"	"Ukraine"	"70"
"Algeria"	"El Watan"	"Egypt"	"70"
"Algeria"	"El Watan"	"Israel"	"66"
"Algeria"	"LExpression"	"Yemen"	"65"
"Algeria"	"El Watan"	"Ukraine"	"63"
"Algeria"	"LExpression"	"Turkey"	"60"
"Algeria"	"El Watan"	"Syria"	"56"
"Algeria"	"LExpression"	"Sudan"	"56"
"Algeria"	"El Watan"	"Algeria"	"52"
"Algeria"	"El Watan"	"Mali"	"51"
"Algeria"	"LExpression"	"Nigeria"	"47"
"Algeria"	"LExpression"	"Central African Republic"	"44"
"Algeria"	"El Watan"	"Turkey"	"43"
"Algeria"	"El Watan"	"Western Sahara"	"43"
"Algeria"	"El Watan"	"Iraq"	"43"
"Algeria"	"LExpression"	"South Sudan"	"42"
"Algeria"	"LExpression"	"Afghanistan"	"36"
"Algeria"	"LExpression"	"Lebanon"	"31"
"Algeria"	"LExpression"	"Switzerland"	"30"
"Algeria"	"El Watan"	"Saudi Arabia"	"28"
"Algeria"	"LExpression"	"Mali"	"26"
"Algeria"	"El Watan"	"Canada"	"25"
"Algeria"	"El Watan"	"Nigeria"	"24"
"Algeria"	"LExpression"	"China"	"23"
"Algeria"	"El Watan"	"Yemen"	"23"
"Algeria"	"El Watan"	"Spain"	"21"
"Algeria"	"El Watan"	"China"	"19"
"Algeria"	"El Watan"	"Iran"	"17"
"Algeria"	"El Watan"	"Lebanon"	"17"
"Algeria"	"El Watan"	"Italy"	"17"
"Algeria"	"LExpression"	"Burundi"	"16"
"Algeria"	"El Watan"	"Sudan"	"15"
"Algeria"	"LExpression"	"Spain"	"15"
"Algeria"	"LExpression"	"Italy"	"15"
"Algeria"	"El Watan"	"Switzerland"	"14"
"Algeria"	"LExpression"	"Japan"	"14"
"Algeria"	"LExpression"	"Morocco"	"14"
"Algeria"	"LExpression"	"Germany"	"13"
"Algeria"	"El Watan"	"Central African Republic"	"13"
"Algeria"	"LExpression"	"Western Sahara"	"13"
"Algeria"	"LExpression"	"Somalia"	"13"
"Algeria"	"LExpression"	"Congo"	"12"
"Algeria"	"LExpression"	"Greece"	"12"
"Algeria"	"LExpression"	"Pakistan"	"12"
"Algeria"	"LExpression"	"United Kingdom"	"12"
"Algeria"	"LExpression"	"Burkina Faso"	"12"
"Algeria"	"El Watan"	"United Kingdom"	"12"
"Algeria"	"LExpression"	"Jordan"	"11"
"Algeria"	"LExpression"	"Qatar"	"11"
"Algeria"	"El Watan"	"Qatar"	"11"
"Algeria"	"LExpression"	"Saudi Arabia"	"10"
"Algeria"	"El Watan"	"Afghanistan"	"10"
"Algeria"	"LExpression"	"Venezuela"	"10"
"Algeria"	"LExpression"	"Niger"	"10"
"Algeria"	"El Watan"	"South Sudan"	"10"
"Algeria"	"LExpression"	"Kenya"	"9"
"Algeria"	"El Watan"	"Germany"	"9"
"Algeria"	"El Watan"	"Niger"	"9"
"Algeria"	"El Watan"	"Burkina Faso"	"9"
"Algeria"	"El Watan"	"Chad"	"8"
"Algeria"	"LExpression"	"Vatican"	"8"
"Algeria"	"El Watan"	"Somalia"	"7"
"Algeria"	"El Watan"	"South Africa"	"7"
"Algeria"	"El Watan"	"Greece"	"7"
"Algeria"	"El Watan"	"Pakistan"	"7"
"Algeria"	"LExpression"	"Cuba"	"7"
"Algeria"	"LExpression"	"Belgium"	"7"
"Algeria"	"LExpression"	"Chad"	"6"
"Algeria"	"El Watan"	"Cuba"	"6"
"Algeria"	"El Watan"	"Belgium"	"6"
"Algeria"	"LExpression"	"North Korea"	"6"
"Algeria"	"LExpression"	"Cameroon"	"6"
