"pl_POL_wp_int"	"2017-05-22 09:39:00"	"Limuzyną na spotkanie z Bogiem. 8-latka podjechała niczym celebryci z Warsaw Shore"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/1914434341-1386043613/komunia-swieta.jpg"" width=""308"" /> Jedna z użytkowniczek Facebooka opublikowała zdjęcie, które jednocześnie może wywołać szok i zniesmaczenie. Pod jeden z polskich kościołów, na..."	"POL"
"pl_POL_wp_int"	"2017-05-22 05:29:00"	"Trump nominował ambasadora USA w Watykanie"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/1933213762--475102868/donald-trump.jpg"" width=""308"" /> Prezydent USA Donald Trump nominował Callistę Gingrich na ambasadora Stanów Zjednoczonych w Watykanie - poinformował Biały Dom. Kandydatura musi..."	"USA"
"pl_POL_wp_int"	"2017-05-21 12:57:00"	"Tańczący Donald Trump w Arabii Saudyjskiej. O co chodzi?"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/579695474--384206631/trump.jpg"" width=""308"" /> W sieci pojawiły się filmiki wideo przedstawiające prezydenta USA Donalda Trumpa oraz dwóch jego doradców - sekretarza stanu Rexa Tillersona i..."	"USA"
"pl_POL_wp_int"	"2017-05-21 07:24:00"	"Kolizja samolotu z samochodem na lotnisku w Los Angeles"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/1491259168-3964042/los-angeles.jpg"" width=""308"" /> Na międzynarodowym lotnisku w Los Angeles doszło w sobotę do kolizji samolotu pasażerskiego z samochodem serwisowym. Jak poinformowała straż..."	"USA"
"pl_POL_wp_int"	"2017-05-21 03:19:00"	"Wielka demonstracja w Caracas. Starcia z policją"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/434823713-1066662107/wenezuela.jpg"" width=""308"" /> Ponad 160 tys. osób uczestniczyło w sobotę w stolicy Wenezueli, Caracas, w antyrządowej demonstracji, jednej z największych od rozpoczęcia fali..."	"VEN"
"pl_POL_wp_int"	"2017-05-23 15:52:00"	"""Spodziewałem się tego"". Polacy z Manchesteru wstrząśnięci po zamachu"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/1779091425--595562543/manchester-polacy-w.jpg"" width=""308"" /> Jedni myślą o wyjeździe, inni przeszli już nad faktem wybuchu do porządku dziennego. Brytyjska Polonia opowiada Wirtualnej Polsce o tym, jak czuje..."	"POL"
"pl_POL_wp_int"	"2017-05-23 15:38:00"	"Zamachowiec z Manchesteru to 23-letni Salman Abedi? Policja go zatrzymała"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/1357758328--698840548/manchester-zamach-wybuch.jpg"" width=""308"" /> Ujawniono tożsamość osoby zatrzymanej w związku z zamachem w Manchesterze. Mężczyzna był wcześniej znany brytyjskiej policji. ISIS, które przyznało..."	"JPN"
"pl_POL_wp_int"	"2017-05-23 15:23:00"	"Sprawa śmierci na komisariacie. Zastępca komendanta trafił do szpitala"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/64833115-1011434631/jan-lach-policja.jpg"" width=""308"" /> Nadinspektor Jan Lach, zastępca komendanta głównego policji, trafił do szpitala w trakcie podróży służbowej do USA. To najwyższy stopniem..."	"USA"
"pl_POL_wp_int"	"2017-05-23 14:25:00"	"""Łagodny paraliż chłopaka"". Giertych tak żartuje z... zamieszania wokół Opola"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/192913954-73779016/giertych.jpg"" width=""308"" /> Roman Giertych wykorzystuje swoje konto na Facebooku do dzielenia się dowcipnymi uwagami o obecnej sytuacji politycznej. Tym razem wymierzył w..."	"ITA"
"pl_POL_wp_int"	"2017-05-23 08:38:00"	"Blamaż posłanki PO. Poległa na trzech prostych pytaniach"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/875531289-351721682/joanna-augustynowska.jpg"" width=""308"" />  Joanna Augustynowska pochwaliła się średnią 5,8 w szkole, a potem dała totalny popis niewiedzy. Wystarczyły trzy pytania."	"POL"
"pl_POL_wp_int"	"2017-05-23 07:50:00"	"Islamiści świętują w mediach społecznościowych. ""Wróciły do was bomby z Mosulu"" "	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/283369837-771397734/spolecznosc.jpg"" width=""308"" /> Do tragicznego zdarzenia doszło wczoraj około 23.35 czasu polskiego, na arenie Manchester podczas koncertu Ariany Grande. W ataku zginęło co..."	"IRQ"
"pl_POL_wp_int"	"2017-05-23 01:37:00"	"USA policzą koszty obecności wojsk amerykańskich w Europie"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/951819897--50220248/usa-flaga.jpg"" width=""308"" /> Komisja Sił Zbrojnych Izby Reprezentantów poprosiła Pentagon o wyliczenie kosztów stałego stacjonowania wojsk USA w Europie, które aktualnie..."	"USA"
"pl_POL_wp_int"	"2017-05-23 00:27:00"	"W Brukseli bez porozumienia w sprawie pomocy dla Grecji"	"<img src=""https://i.wpimg.pl/O/308x180/d.wpimg.pl/1186826281-1070877401/grecja.jpg"" width=""308"" /> Ministrowie finansów strefy euro, przedstawiciele Międzynarodowego Funduszu Walutowego oraz greckiego rządu po  spotkaniu w Brukseli nie..."	"GRC"
