"New Zealand Herald"	"English"	"United States of America"	"Guyana"	"8"
"New Zealand Herald"	"English"	"United States of America"	"Georgia"	"8"
"New Zealand Herald"	"English"	"United States of America"	"Morocco"	"2"
"New Zealand Herald"	"English"	"United States of America"	"Belarus"	"4"
"New Zealand Herald"	"English"	"United States of America"	"Belize"	"2"
"New Zealand Herald"	"English"	"United States of America"	"Philippines"	"56"
"New Zealand Herald"	"English"	"United States of America"	"Congo"	"9"
"New Zealand Herald"	"English"	"United States of America"	"Uruguay"	"16"
"New Zealand Herald"	"English"	"United States of America"	"Colombia"	"15"
"New Zealand Herald"	"English"	"United States of America"	"Spain"	"28"
"New Zealand Herald"	"English"	"United States of America"	"Estonia"	"3"
"New Zealand Herald"	"English"	"United States of America"	"South Korea"	"27"
"New Zealand Herald"	"English"	"United States of America"	"Somalia"	"21"
"New Zealand Herald"	"English"	"United States of America"	"Albania"	"2"
"New Zealand Herald"	"English"	"United States of America"	"Ethiopia"	"7"
"New Zealand Herald"	"English"	"United States of America"	"Niger"	"1"
"New Zealand Herald"	"English"	"United States of America"	"Venezuela"	"66"
"New Zealand Herald"	"English"	"United States of America"	"Ghana"	"2"
"New Zealand Herald"	"English"	"United States of America"	"Moldova"	"2"
"New Zealand Herald"	"English"	"United States of America"	"Lebanon"	"14"
"New Zealand Herald"	"English"	"United States of America"	"Liberia"	"31"
"New Zealand Herald"	"English"	"United States of America"	"Bolivia"	"4"
"New Zealand Herald"	"English"	"United States of America"	"Maldives"	"1"
"New Zealand Herald"	"English"	"United States of America"	"Libya"	"33"
"New Zealand Herald"	"English"	"United States of America"	"Hong Kong"	"7"
"New Zealand Herald"	"English"	"United States of America"	"Central African Republic"	"6"
"New Zealand Herald"	"English"	"United States of America"	"Nigeria"	"41"
"New Zealand Herald"	"English"	"United States of America"	"Jordan"	"14"
"New Zealand Herald"	"English"	"United States of America"	"Guinea"	"2"
"New Zealand Herald"	"English"	"United States of America"	"Canada"	"63"
"New Zealand Herald"	"English"	"United States of America"	"Chad"	"3"
"New Zealand Herald"	"English"	"United States of America"	"Andorra"	"1"
"New Zealand Herald"	"English"	"United States of America"	"Romania"	"15"
"New Zealand Herald"	"English"	"United States of America"	"Costa Rica"	"2"
"New Zealand Herald"	"English"	"United States of America"	"India"	"69"
"New Zealand Herald"	"English"	"United States of America"	"Mexico"	"175"
"New Zealand Herald"	"English"	"United States of America"	"Serbia"	"1"
"New Zealand Herald"	"English"	"United States of America"	"Kazakhstan"	"6"
"New Zealand Herald"	"English"	"United States of America"	"Saudi Arabia"	"53"
"New Zealand Herald"	"English"	"United States of America"	"Japan"	"156"
"New Zealand Herald"	"English"	"United States of America"	"Lithuania"	"2"
"New Zealand Herald"	"English"	"United States of America"	"South Sudan"	"14"
"New Zealand Herald"	"English"	"United States of America"	"Nicaragua"	"3"
"New Zealand Herald"	"English"	"United States of America"	"Finland"	"2"
"New Zealand Herald"	"English"	"United States of America"	"Tunisia"	"16"
"New Zealand Herald"	"English"	"United States of America"	"Luxembourg"	"1"
"New Zealand Herald"	"English"	"United States of America"	"Uganda"	"17"
"New Zealand Herald"	"English"	"United States of America"	"Brazil"	"33"
"New Zealand Herald"	"English"	"United States of America"	"Turkey"	"49"
"New Zealand Herald"	"English"	"United States of America"	"Germany"	"84"
"New Zealand Herald"	"English"	"United States of America"	"Egypt"	"48"
"New Zealand Herald"	"English"	"United States of America"	"Jamaica"	"30"
"New Zealand Herald"	"English"	"United States of America"	"South Africa"	"10"
"New Zealand Herald"	"English"	"United States of America"	"Honduras"	"24"
